"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"EA153","67199",1494995,899913,"{[St.Euroresa.n].47-[St.Albatros.n].47}.153/001",170,"drought stress",NA,NA,NA,NA,NA,0.45,0.45,195,87.75,87.75
"EA154","67199",1494996,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",169,"control","EA","","","yes","SP3",0.782,0.782,203,158.746,158.746
"EA154","67199",1494997,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",169,"control","EA","","","yes","SP3",0.782,0.782,200,156.4,156.4
"EA154","67199",1494998,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",169,"control","EA","","","yes","SP3",0.716,0.716,194,138.904,138.904
"EA154","67199",1494999,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",170,"drought stress","EA","","","yes","SP3",0.31,0.31,258,79.98,79.98
"EA154","67199",1495000,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",170,"drought stress","EA","","","yes","SP3",1.018,1.018,198,201.564,201.564
"EA154","67199",1495001,899914,"{[St.Euroresa.n].47-[St.Albatros.n].47}.154/001",170,"drought stress","EA","","","yes","SP3",0.356,0.356,250,89,89
"EA155","67199",1495002,899915,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155/001",169,"control",NA,NA,NA,NA,NA,0.984,0.984,229,225.336,225.336
"EA155","67199",1495003,899915,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155/001",169,"control",NA,NA,NA,NA,NA,0.294,0.294,219,64.386,64.386
"EA155","67199",1495004,899915,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155/001",169,"control",NA,NA,NA,NA,NA,0.51,0.51,234,119.34,119.34
"EA155","67199",1495005,899915,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155/001",170,"drought stress",NA,NA,NA,NA,NA,0.09,0.09,198,17.82,17.82
"EA155","67199",1495007,899915,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155/001",170,"drought stress",NA,NA,NA,NA,NA,0.174,0.174,235.666666666667,41.006,41.006
"EA159","67199",1495008,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",169,"control",NA,NA,NA,NA,NA,0.486,0.486,213,103.518,103.518
"EA159","67199",1495009,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",169,"control",NA,NA,NA,NA,NA,0.42,0.42,211,88.62,88.62
"EA159","67199",1495010,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",169,"control",NA,NA,NA,NA,NA,0.542,0.542,229,124.118,124.118
"EA159","67199",1495011,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",170,"drought stress",NA,NA,NA,NA,NA,0.746,0.746,167,124.582,124.582
"EA159","67199",1495012,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",170,"drought stress",NA,NA,NA,NA,NA,0.08,0.08,232.333333333333,18.5866666666667,18.5866666666667
"EA159","67199",1495013,899919,"{[St.Euroresa.n].47-[St.Albatros.n].47}.159/001",170,"drought stress",NA,NA,NA,NA,NA,0.262,0.262,223,58.426,58.426
"EA160","67199",1495014,899920,"{[St.Euroresa.n].47-[St.Albatros.n].47}.160/001",169,"control",NA,NA,NA,NA,NA,0.278,0.278,194,53.932,53.932
"EA160","67199",1495015,899920,"{[St.Euroresa.n].47-[St.Albatros.n].47}.160/001",169,"control",NA,NA,NA,NA,NA,0.214,0.214,203,43.442,43.442
"EA160","67199",1495017,899920,"{[St.Euroresa.n].47-[St.Albatros.n].47}.160/001",170,"drought stress",NA,NA,NA,NA,NA,0.044,0.044,219.333333333333,9.65066666666667,9.65066666666667
"EA160","67199",1495018,899920,"{[St.Euroresa.n].47-[St.Albatros.n].47}.160/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"EA160","67199",1495019,899920,"{[St.Euroresa.n].47-[St.Albatros.n].47}.160/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"EA162","67199",1495020,899922,"{[St.Euroresa.n].47-[St.Albatros.n].47}.162/001",169,"control","EA","yes","","","SP1",1.072,1.072,181,194.032,194.032
"EA162","67199",1495021,899922,"{[St.Euroresa.n].47-[St.Albatros.n].47}.162/001",169,"control","EA","yes","","","SP1",0.738,0.738,165,121.77,121.77
"EA162","67199",1495022,899922,"{[St.Euroresa.n].47-[St.Albatros.n].47}.162/001",170,"drought stress","EA","yes","","","SP1",0.522,0.522,236,123.192,123.192
"EA162","67199",1495023,899922,"{[St.Euroresa.n].47-[St.Albatros.n].47}.162/001",169,"control","EA","yes","","","SP1",1.08,1.08,203,219.24,219.24
"EA162","67199",1495024,899922,"{[St.Euroresa.n].47-[St.Albatros.n].47}.162/001",170,"drought stress","EA","yes","","","SP1",0.452,0.452,222,100.344,100.344
"EA165","67199",1495026,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",170,"drought stress","EA","","","yes","SP3",0.318,0.318,232,73.776,73.776
"EA165","67199",1495027,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",169,"control","EA","","","yes","SP3",0.404,0.404,212,85.648,85.648
"EA165","67199",1495028,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",170,"drought stress","EA","","","yes","SP3",0.17,0.17,185,31.45,31.45
"EA165","67199",1495029,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",170,"drought stress","EA","","","yes","SP3",0.336,0.336,177,59.472,59.472
"EA165","67199",1495030,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",169,"control","EA","","","yes","SP3",0.606,0.606,240,145.44,145.44
"EA165","67199",1495031,899925,"{[St.Euroresa.n].47-[St.Albatros.n].47}.165/001",169,"control","EA","","","yes","SP3",0.648,0.648,217,140.616,140.616
"EA167","67199",1495032,899927,"{[St.Euroresa.n].47-[St.Albatros.n].47}.167/001",169,"control",NA,NA,NA,NA,NA,0.758,0.758,187,141.746,141.746
"EA167","67199",1495033,899927,"{[St.Euroresa.n].47-[St.Albatros.n].47}.167/001",170,"drought stress",NA,NA,NA,NA,NA,0.506,0.506,181,91.586,91.586
"EA167","67199",1495035,899927,"{[St.Euroresa.n].47-[St.Albatros.n].47}.167/001",170,"drought stress",NA,NA,NA,NA,NA,0.448,0.448,212,94.976,94.976
"EA167","67199",1495036,899927,"{[St.Euroresa.n].47-[St.Albatros.n].47}.167/001",169,"control",NA,NA,NA,NA,NA,0.844,0.844,161,135.884,135.884
"EA167","67199",1495037,899927,"{[St.Euroresa.n].47-[St.Albatros.n].47}.167/001",169,"control",NA,NA,NA,NA,NA,1.034,1.034,209,216.106,216.106
"EA168","67199",1495038,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",170,"drought stress",NA,NA,NA,NA,NA,0.32,0.32,239,76.48,76.48
"EA168","67199",1495039,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",169,"control",NA,NA,NA,NA,NA,0.496,0.496,222,110.112,110.112
"EA168","67199",1495040,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",169,"control",NA,NA,NA,NA,NA,0.036,0.036,254.333333333333,9.156,9.156
"EA168","67199",1495041,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",169,"control",NA,NA,NA,NA,NA,0.55,0.55,245,134.75,134.75
"EA168","67199",1495042,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",170,"drought stress",NA,NA,NA,NA,NA,0.69,0.69,163,112.47,112.47
"EA168","67199",1495043,899928,"{[St.Euroresa.n].47-[St.Albatros.n].47}.168/001",170,"drought stress",NA,NA,NA,NA,NA,0.178,0.178,194.333333333333,34.5913333333333,34.5913333333333
"EA170","67199",1495045,899930,"{[St.Euroresa.n].47-[St.Albatros.n].47}.170/001",169,"control",NA,NA,NA,NA,NA,0.978,0.978,253,247.434,247.434
"EA170","67199",1495046,899930,"{[St.Euroresa.n].47-[St.Albatros.n].47}.170/001",170,"drought stress",NA,NA,NA,NA,NA,0.4,0.4,237,94.8,94.8
"EA170","67199",1495047,899930,"{[St.Euroresa.n].47-[St.Albatros.n].47}.170/001",169,"control",NA,NA,NA,NA,NA,0.652,0.652,238,155.176,155.176
"EA170","67199",1495048,899930,"{[St.Euroresa.n].47-[St.Albatros.n].47}.170/001",170,"drought stress",NA,NA,NA,NA,NA,0.478,0.478,187,89.386,89.386
"EA170","67199",1495049,899930,"{[St.Euroresa.n].47-[St.Albatros.n].47}.170/001",170,"drought stress",NA,NA,NA,NA,NA,0.324,0.324,231,74.844,74.844
"EA172","67199",1495056,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",169,"control","EA","","","yes","SP3",0.676,0.676,175,118.3,118.3
"EA172","67199",1495057,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",169,"control","EA","","","yes","SP3",0.946,0.946,209,197.714,197.714
"EA172","67199",1495058,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",170,"drought stress","EA","","","yes","SP3",0.116,0.116,210.666666666667,24.4373333333333,24.4373333333333
"EA172","67199",1495059,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",169,"control","EA","","","yes","SP3",0.552,0.552,NA,NA,NA
"EA172","67199",1495060,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",170,"drought stress","EA","","","yes","SP3",0.286,0.286,190,54.34,54.34
"EA172","67199",1495061,899932,"{[St.Euroresa.n].47-[St.Albatros.n].47}.172/001",170,"drought stress","EA","","","yes","SP3",0.26,0.26,208,54.08,54.08
"EA173","67199",1495062,899933,"{[St.Euroresa.n].47-[St.Albatros.n].47}.173/001",170,"drought stress","EA","","","yes","SP3",0.624,0.624,198,123.552,123.552
"EA173","67199",1495063,899933,"{[St.Euroresa.n].47-[St.Albatros.n].47}.173/001",170,"drought stress","EA","","","yes","SP3",1.2,1.2,171,205.2,205.2
"EA173","67199",1495066,899933,"{[St.Euroresa.n].47-[St.Albatros.n].47}.173/001",169,"control","EA","","","yes","SP3",1.076,1.076,146,157.096,157.096
"EA173","67199",1495067,899933,"{[St.Euroresa.n].47-[St.Albatros.n].47}.173/001",169,"control","EA","","","yes","SP3",0.96,0.96,202,193.92,193.92
"EA174","67199",1495068,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",169,"control","EA","","","yes","SP3",1.024,1.024,169,173.056,173.056
"EA174","67199",1495069,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",169,"control","EA","","","yes","SP3",0.188,0.188,145,27.26,27.26
"EA174","67199",1495070,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",170,"drought stress","EA","","","yes","SP3",0.326,0.326,285,92.91,92.91
"EA174","67199",1495071,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",170,"drought stress","EA","","","yes","SP3",0.266,0.266,207,55.062,55.062
"EA174","67199",1495072,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",169,"control","EA","","","yes","SP3",0.54,0.54,95,51.3,51.3
"EA174","67199",1495073,899934,"{[St.Euroresa.n].47-[St.Albatros.n].47}.174/001",170,"drought stress","EA","","","yes","SP3",0.454,0.454,152,69.008,69.008
"EA175","67199",1495074,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",169,"control",NA,NA,NA,NA,NA,0.144,0.144,181.333333333333,26.112,26.112
"EA175","67199",1495075,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",169,"control",NA,NA,NA,NA,NA,0.122,0.122,197.333333333333,24.0746666666667,24.0746666666667
"EA175","67199",1495076,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",170,"drought stress",NA,NA,NA,NA,NA,0.214,0.214,235,50.29,50.29
"EA175","67199",1495077,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",169,"control",NA,NA,NA,NA,NA,0.29,0.29,219,63.51,63.51
"EA175","67199",1495078,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",170,"drought stress",NA,NA,NA,NA,NA,0.268,0.268,201,53.868,53.868
"EA175","67199",1495079,899935,"{[St.Euroresa.n].47-[St.Albatros.n].47}.175/001",170,"drought stress",NA,NA,NA,NA,NA,0.276,0.276,131,36.156,36.156
"EA176","67199",1495080,899936,"{[St.Euroresa.n].47-[St.Albatros.n].47}.176/001",169,"control",NA,NA,NA,NA,NA,0.668,0.668,200,133.6,133.6
"EA176","67199",1495081,899936,"{[St.Euroresa.n].47-[St.Albatros.n].47}.176/001",169,"control",NA,NA,NA,NA,NA,0.36,0.36,199,71.64,71.64
"EA176","67199",1495082,899936,"{[St.Euroresa.n].47-[St.Albatros.n].47}.176/001",170,"drought stress",NA,NA,NA,NA,NA,0.208,0.208,232,48.256,48.256
"EA176","67199",1495084,899936,"{[St.Euroresa.n].47-[St.Albatros.n].47}.176/001",170,"drought stress",NA,NA,NA,NA,NA,0.422,0.422,142,59.924,59.924
"EA176","67199",1495085,899936,"{[St.Euroresa.n].47-[St.Albatros.n].47}.176/001",170,"drought stress",NA,NA,NA,NA,NA,0.082,0.082,242.666666666667,19.8986666666667,19.8986666666667
"EA177","67199",1495086,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",169,"control",NA,NA,NA,NA,NA,0.314,0.314,181,56.834,56.834
"EA177","67199",1495087,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",169,"control",NA,NA,NA,NA,NA,0.888,0.888,255,226.44,226.44
"EA177","67199",1495088,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",170,"drought stress",NA,NA,NA,NA,NA,0.288,0.288,228,65.664,65.664
"EA177","67199",1495089,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",170,"drought stress",NA,NA,NA,NA,NA,0.368,0.368,214,78.752,78.752
"EA177","67199",1495090,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",169,"control",NA,NA,NA,NA,NA,0.784,0.784,179,140.336,140.336
"EA177","67199",1495091,899937,"{[St.Euroresa.n].47-[St.Albatros.n].47}.177/001",170,"drought stress",NA,NA,NA,NA,NA,0.376,0.376,213,80.088,80.088
"EA179","67199",1495092,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",169,"control",NA,NA,NA,NA,NA,0,0,0,0,0
"EA179","67199",1495093,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",169,"control",NA,NA,NA,NA,NA,0,0,0,0,0
"EA179","67199",1495094,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",170,"drought stress",NA,NA,NA,NA,NA,0.122,0.122,200.666666666667,24.4813333333333,24.4813333333333
"EA179","67199",1495095,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",169,"control",NA,NA,NA,NA,NA,0.278,0.278,168,46.704,46.704
"EA179","67199",1495096,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",170,"drought stress",NA,NA,NA,NA,NA,0.108,0.108,175.666666666667,18.972,18.972
"EA179","67199",1495097,899939,"{[St.Euroresa.n].47-[St.Albatros.n].47}.179/001",170,"drought stress",NA,NA,NA,NA,NA,0.172,0.172,120,20.64,20.64
"EA182","67199",1495098,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",170,"drought stress",NA,NA,NA,NA,NA,0.1,0.1,249,24.9,24.9
"EA182","67199",1495099,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",170,"drought stress",NA,NA,NA,NA,NA,0.318,0.318,264,83.952,83.952
"EA182","67199",1495100,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",169,"control",NA,NA,NA,NA,NA,0.42,0.42,234,98.28,98.28
"EA182","67199",1495101,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",170,"drought stress",NA,NA,NA,NA,NA,0.112,0.112,288.5,32.312,32.312
"EA182","67199",1495102,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",169,"control",NA,NA,NA,NA,NA,0.334,0.334,283,94.522,94.522
"EA182","67199",1495103,899942,"{[St.Euroresa.n].47-[St.Albatros.n].47}.182/001",169,"control",NA,NA,NA,NA,NA,0.384,0.384,196,75.264,75.264
"EA183","67199",1495105,899943,"{[St.Euroresa.n].47-[St.Albatros.n].47}.183/001",170,"drought stress",NA,NA,NA,NA,NA,0.112,0.112,214.666666666667,24.0426666666667,24.0426666666667
"EA183","67199",1495106,899943,"{[St.Euroresa.n].47-[St.Albatros.n].47}.183/001",169,"control",NA,NA,NA,NA,NA,0.746,0.746,238,177.548,177.548
"EA183","67199",1495107,899943,"{[St.Euroresa.n].47-[St.Albatros.n].47}.183/001",170,"drought stress",NA,NA,NA,NA,NA,0.34,0.34,225,76.5,76.5
"EA186","67199",1495116,899946,"{[St.Euroresa.n].47-[St.Albatros.n].47}.186/001",169,"control",NA,NA,NA,NA,NA,0.342,0.342,192,65.664,65.664
"EA186","67199",1495117,899946,"{[St.Euroresa.n].47-[St.Albatros.n].47}.186/001",169,"control",NA,NA,NA,NA,NA,0.298,0.298,288,85.824,85.824
"EA186","67199",1495118,899946,"{[St.Euroresa.n].47-[St.Albatros.n].47}.186/001",170,"drought stress",NA,NA,NA,NA,NA,0.126,0.126,254,32.004,32.004
"EA186","67199",1495119,899946,"{[St.Euroresa.n].47-[St.Albatros.n].47}.186/001",169,"control",NA,NA,NA,NA,NA,0.288,0.288,225,64.8,64.8
"EA186","67199",1495121,899946,"{[St.Euroresa.n].47-[St.Albatros.n].47}.186/001",170,"drought stress",NA,NA,NA,NA,NA,0.098,0.098,296,29.008,29.008
"EA192","67199",1495134,899952,"{[St.Euroresa.n].47-[St.Albatros.n].47}.192/001",169,"control",NA,NA,NA,NA,NA,0.77,0.77,216,166.32,166.32
"EA192","67199",1495136,899952,"{[St.Euroresa.n].47-[St.Albatros.n].47}.192/001",170,"drought stress",NA,NA,NA,NA,NA,0.386,0.386,246,94.956,94.956
"EA192","67199",1495137,899952,"{[St.Euroresa.n].47-[St.Albatros.n].47}.192/001",170,"drought stress",NA,NA,NA,NA,NA,0.448,0.448,224,100.352,100.352
"EA192","67199",1495138,899952,"{[St.Euroresa.n].47-[St.Albatros.n].47}.192/001",169,"control",NA,NA,NA,NA,NA,0.872,0.872,218,190.096,190.096
"EA192","67199",1495139,899952,"{[St.Euroresa.n].47-[St.Albatros.n].47}.192/001",170,"drought stress",NA,NA,NA,NA,NA,0.46,0.46,226,103.96,103.96
"EA193","67199",1495140,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",170,"drought stress",NA,NA,NA,NA,NA,0.664,0.664,192,127.488,127.488
"EA193","67199",1495141,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",169,"control",NA,NA,NA,NA,NA,0.402,0.402,222,89.244,89.244
"EA193","67199",1495142,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",170,"drought stress",NA,NA,NA,NA,NA,0.176,0.176,224.666666666667,39.5413333333333,39.5413333333333
"EA193","67199",1495143,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"EA193","67199",1495144,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",169,"control",NA,NA,NA,NA,NA,0.478,0.478,221,105.638,105.638
"EA193","67199",1495145,899953,"{[St.Euroresa.n].47-[St.Albatros.n].47}.193/001",169,"control",NA,NA,NA,NA,NA,0.782,0.782,208,162.656,162.656
"EA196","67199",1495153,899956,"{[St.Euroresa.n].47-[St.Albatros.n].47}.196/001",169,"control",NA,NA,NA,NA,NA,0.946,0.946,238,225.148,225.148
"EA196","67199",1495154,899956,"{[St.Euroresa.n].47-[St.Albatros.n].47}.196/001",170,"drought stress",NA,NA,NA,NA,NA,0.392,0.392,206,80.752,80.752
"EA196","67199",1495155,899956,"{[St.Euroresa.n].47-[St.Albatros.n].47}.196/001",169,"control",NA,NA,NA,NA,NA,0.792,0.792,NA,NA,NA
"EA196","67199",1495156,899956,"{[St.Euroresa.n].47-[St.Albatros.n].47}.196/001",170,"drought stress",NA,NA,NA,NA,NA,0.43,0.43,206.5,88.795,88.795
"EA196","67199",1495157,899956,"{[St.Euroresa.n].47-[St.Albatros.n].47}.196/001",170,"drought stress",NA,NA,NA,NA,NA,0.334,0.334,203,67.802,67.802
"EA198","67199",1495164,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",170,"drought stress",NA,NA,NA,NA,NA,0.224,0.224,192,43.008,43.008
"EA198","67199",1495165,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",170,"drought stress",NA,NA,NA,NA,NA,0.41,0.41,187,76.67,76.67
"EA198","67199",1495166,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",169,"control",NA,NA,NA,NA,NA,0.474,0.474,191,90.534,90.534
"EA198","67199",1495167,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",169,"control",NA,NA,NA,NA,NA,0.906,0.906,211,191.166,191.166
"EA198","67199",1495168,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",170,"drought stress",NA,NA,NA,NA,NA,0.256,0.256,223,57.088,57.088
"EA198","67199",1495169,899958,"{[St.Euroresa.n].47-[St.Albatros.n].47}.198/001",169,"control",NA,NA,NA,NA,NA,0.296,0.296,259,76.664,76.664
"EA200","67199",1495170,899960,"{[St.Euroresa.n].47-[St.Albatros.n].47}.200/001",170,"drought stress","EA","yes","","","SP1",0.388,0.388,258,100.104,100.104
"EA200","67199",1495171,899960,"{[St.Euroresa.n].47-[St.Albatros.n].47}.200/001",169,"control","EA","yes","","","SP1",0.302,0.302,172,51.944,51.944
"EA200","67199",1495173,899960,"{[St.Euroresa.n].47-[St.Albatros.n].47}.200/001",170,"drought stress","EA","yes","","","SP1",0.224,0.224,228,51.072,51.072
"EA200","67199",1495174,899960,"{[St.Euroresa.n].47-[St.Albatros.n].47}.200/001",169,"control","EA","yes","","","SP1",0.678,0.678,218,147.804,147.804
"EA200","67199",1495175,899960,"{[St.Euroresa.n].47-[St.Albatros.n].47}.200/001",169,"control","EA","yes","","","SP1",0.256,0.256,135,34.56,34.56
"EA201","67199",1495176,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",169,"control",NA,NA,NA,NA,NA,0.282,0.282,218,61.476,61.476
"EA201","67199",1495177,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",170,"drought stress",NA,NA,NA,NA,NA,0.056,0.056,357.5,20.02,20.02
"EA201","67199",1495178,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",169,"control",NA,NA,NA,NA,NA,0.236,0.236,173,40.828,40.828
"EA201","67199",1495179,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",170,"drought stress",NA,NA,NA,NA,NA,0.158,0.158,226.5,35.787,35.787
"EA201","67199",1495180,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",170,"drought stress",NA,NA,NA,NA,NA,0.006,0.006,0,0,0
"EA201","67199",1495181,899961,"{[St.Euroresa.n].47-[St.Albatros.n].47}.201/001",169,"control",NA,NA,NA,NA,NA,0.516,0.516,270,139.32,139.32
"EA202","67199",1495182,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",170,"drought stress",NA,NA,NA,NA,NA,0.366,0.366,238,87.108,87.108
"EA202","67199",1495183,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",169,"control",NA,NA,NA,NA,NA,0.306,0.306,124,37.944,37.944
"EA202","67199",1495184,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",170,"drought stress",NA,NA,NA,NA,NA,0.218,0.218,188.666666666667,41.1293333333333,41.1293333333333
"EA202","67199",1495185,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",170,"drought stress",NA,NA,NA,NA,NA,0.272,0.272,261,70.992,70.992
"EA202","67199",1495186,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",169,"control",NA,NA,NA,NA,NA,0.74,0.74,190,140.6,140.6
"EA202","67199",1495187,899962,"{[St.Euroresa.n].47-[St.Albatros.n].47}.202/001",169,"control",NA,NA,NA,NA,NA,0.766,0.766,207,158.562,158.562
"EA207","67199",1495188,899967,"{[St.Euroresa.n].47-[St.Albatros.n].47}.207/001",169,"control",NA,NA,NA,NA,NA,0.432,0.432,218,94.176,94.176
"EA207","67199",1495189,899967,"{[St.Euroresa.n].47-[St.Albatros.n].47}.207/001",169,"control",NA,NA,NA,NA,NA,0.65,0.65,175,113.75,113.75
"EA207","67199",1495191,899967,"{[St.Euroresa.n].47-[St.Albatros.n].47}.207/001",170,"drought stress",NA,NA,NA,NA,NA,0.226,0.226,170,38.42,38.42
"EA207","67199",1495192,899967,"{[St.Euroresa.n].47-[St.Albatros.n].47}.207/001",169,"control",NA,NA,NA,NA,NA,0.22,0.22,154,33.88,33.88
"EA207","67199",1495193,899967,"{[St.Euroresa.n].47-[St.Albatros.n].47}.207/001",170,"drought stress",NA,NA,NA,NA,NA,0.128,0.128,222,28.416,28.416
